330,866,375,656,401,450,510,461,566,645,600,851,461,450,461,225,461,210,465,56,450,506,405,386,356,240,570,213,540,371,491,480,0.6092612147331238,0.6047281622886658,0.4912535548210144,0.536432683467865,0.5460657477378845,0.6937342882156372,0.6206163167953491,0.7967945337295532,0.7757315635681152,0.6789876222610474,0.7178756594657898,0.6753506660461426,0.6722480654716492,0.7616997361183167,0.6888293027877808,0.6816538572311401
330,866,375,656,401,450,510,461,566,645,600,851,461,450,461,225,461,210,465,56,450,506,405,386,356,240,570,213,540,371,491,480,0.6079095005989075,0.6041902303695679,0.48995476961135864,0.5286446809768677,0.5466025471687317,0.6921462416648865,0.6204701066017151,0.795039176940918,0.7749030590057373,0.6802690029144287,0.7158239483833313,0.6727175116539001,0.6704387068748474,0.7614834904670715,0.6883642077445984,0.6844244003295898
330,866,375,656,401,450,510,453,566,645,600,851,461,450,461,225,461,210,465,56,450,506,405,386,356,240,570,213,540,371,491,480,0.6049787402153015,0.6038218140602112,0.48785826563835144,0.5212060213088989,0.5474364161491394,0.6911019682884216,0.6239277124404907,0.7955375909805298,0.7746536135673523,0.6790552139282227,0.7088181972503662,0.6773000359535217,0.6713369488716125,0.762070894241333,0.6894993782043457,0.681699812412262
330,866,375,656,401,450,510,461,566,645,600,851,461,450,461,225,461,210,465,56,450,506,405,386,356,240,570,213,540,371,491,480,0.60652756690979,0.602402925491333,0.4831567108631134,0.5201320052146912,0.5460105538368225,0.6896569728851318,0.625679612159729,0.7957459688186646,0.7739255428314209,0.6799286007881165,0.7049227356910706,0.672408401966095,0.6715627312660217,0.7614960074424744,0.6908422708511353,0.6748237609863281
330,866,375,656,401,450,510,461,566,645,600,851,461,450,461,225,461,210,465,56,450,506,405,386,356,240,570,213,540,371,491,480,0.6063146591186523,0.6018794178962708,0.4856269955635071,0.5180370807647705,0.5444159507751465,0.6885064244270325,0.6258103847503662,0.7935119867324829,0.7741956114768982,0.6809023022651672,0.7018890380859375,0.6710291504859924,0.6699952483177185,0.7614561915397644,0.6914381980895996,0.6779577136039734
330,866,375,656,401,450,510,453,566,645,600,851,461,450,461,225,461,210,465,56,450,506,405,386,356,240,570,213,540,371,491,480,0.6115264296531677,0.6039072871208191,0.48465874791145325,0.522738516330719,0.5438666343688965,0.6884816288948059,0.6276811957359314,0.7935127019882202,0.7752119302749634,0.6788619160652161,0.7060400247573853,0.6747065186500549,0.6714832186698914,0.7613433599472046,0.689214825630188,0.6796983480453491
330,866,375,656,401,450,510,461,566,645,600,851,461,450,461,225,461,210,465,56,450,506,405,386,356,240,570,213,540,371,491,480,0.6065688133239746,0.6042940020561218,0.479636549949646,0.5177078247070312,0.544314980506897,0.6875830292701721,0.6263793110847473,0.788979709148407,0.7723401784896851,0.6779093146324158,0.7080933451652527,0.6714337468147278,0.6716634631156921,0.7648256421089172,0.6855176091194153,0.6772536635398865
330,866,375,656,401,450,510,461,566,645,600,851,461,450,461,225,461,210,465,56,450,506,405,386,356,240,566,210,540,371,491,480,0.6059689521789551,0.6045644879341125,0.4813922047615051,0.5233054161071777,0.54374760389328,0.6891022324562073,0.6254092454910278,0.7768884897232056,0.7644779086112976,0.680196225643158,0.7089710235595703,0.6739823222160339,0.6677982807159424,0.7607007622718811,0.6804280877113342,0.6756947040557861
330,866,375,656,401,450,510,453,566,645,600,851,461,450,461,225,461,210,465,56,450,506,405,386,356,240,570,213,540,371,491,480,0.5987713932991028,0.6019309163093567,0.4765247404575348,0.5140085816383362,0.5384100675582886,0.6887853741645813,0.6230931282043457,0.7728312015533447,0.7634562253952026,0.6771771311759949,0.7081975340843201,0.6755321621894836,0.6657217741012573,0.7621276378631592,0.6799344420433044,0.6832994222640991
330,866,375,656,401,450,510,453,566,645,600,851,461,450,461,225,461,210,465,56,450,506,405,386,356,240,570,213,540,371,491,480,0.5924615859985352,0.6033672094345093,0.47443830966949463,0.5108885169029236,0.5425424575805664,0.6910627484321594,0.6245031952857971,0.7848193645477295,0.7709228992462158,0.6744140982627869,0.704207718372345,0.6765967011451721,0.6709319949150085,0.7635987997055054,0.6801402568817139,0.685694694519043
